issuer_1,issuer_2,n_overlap_days,cointegrated,trace_stat,crit_95,phi,half_life_days,phi_t_stat
CL,CSCO,18,False,8.600948960236963,15.4943,,,
CL,GS,18,True,21.58996533447853,15.4943,-0.32393740544355354,0.6149255867180066,-1.2227673621479858
CL,HD,18,True,18.696405181621582,15.4943,0.021709769923677423,0.18097871195848894,0.08559577484620016
CL,HON,18,True,16.166867383065764,15.4943,-0.1239812768568727,0.33202671659684696,-0.4987548055866491
CL,HUM,18,False,6.987514693656956,15.4943,,,
CL,INTC,18,True,16.959648400377773,15.4943,0.12187985773547982,0.3293299573441336,0.48797989692166344
CL,JNJ,18,True,18.616415282607186,15.4943,0.22849707782739617,0.46953815362039586,0.9564606027678626
CL,KMI,18,True,19.012725943076855,15.4943,-0.20121743882284776,0.432306666074013,-0.8003106099323999
CL,KO,18,False,10.47985654383493,15.4943,,,
CL,MCD,18,False,14.924988272735682,15.4943,,,
CL,MSFT,18,True,31.413851199750777,15.4943,-0.31616946662832646,0.6019635887683086,-1.5484671303836424
CL,NSC,18,True,28.664014394205058,15.4943,-0.447821422951102,0.8628093830273141,-1.9484031298747972
CL,ORCL,18,True,20.804518025102745,15.4943,0.27864056415462973,0.5424397258558439,1.1672568850653955
CL,PEP,18,False,8.63722798583234,15.4943,,,
CL,PG,18,False,8.951117697266966,15.4943,,,
CL,SBUX,18,True,16.711736808371867,15.4943,0.17725148336795082,0.40062009679424304,0.7067758780871696
CL,T,18,True,20.302896119620858,15.4943,-0.32910190160319575,0.6236771292466239,-1.5593441930839977
CL,TAP,18,False,9.57801827068642,15.4943,,,
CL,TGT,18,False,7.495862588973868,15.4943,,,
CL,TMO,18,False,11.03950226627919,15.4943,,,
CL,UNH,18,True,26.72950342817162,15.4943,0.008686659275387944,0.14604973084101788,0.03364154602449134
CL,UPS,18,True,17.327568643694846,15.4943,-0.5583072821694558,1.1892462816810507,-3.414024021072015
CL,VZ,18,True,16.974991499115863,15.4943,0.21853582124454762,0.45577639953853716,0.8652629329168335
CL,WFC,18,True,15.54192161892832,15.4943,-0.013287365847370525,0.16041577037375315,-0.05140144653997666
CSCO,GS,19,False,10.501626627318304,15.4943,,,
CSCO,HD,19,False,9.553724263955196,15.4943,,,
CSCO,HON,19,True,17.890784596289002,15.4943,-0.33657484627862966,0.6365369403717084,-1.44414433160008
CSCO,HUM,18,False,9.721906584305815,15.4943,,,
CSCO,INTC,19,False,14.237447161521368,15.4943,,,
CSCO,JNJ,19,False,12.748443830231917,15.4943,,,
